GARE;CODE_LIGNE;RG_TRONCON;PK;IDGAIA;X_L93;Y_L93;X_WGS84;Y_WGS84;C_GEO;Geo Point;Geo Shape
Pontivy;475000;1;546+744;51ebb798-6665-11e3-afff-01f464e0362d;256121.8532000035;6790464.2787999995;-2.9645600856885053;48.0636051146334;48.0636051146334, -2.9645600856885053;48.063605114622675, -2.96456008568851;"{""coordinates"": [-2.96456008568851, 48.063605114622675], ""type"": ""Point""}"
Thionville;178000;1;002+372;51eff272-6665-11e3-afff-01f464e0362d;932221.6394999996;6923119.712099999;6.196999136963117;49.365291872977785;49.365291872977785, 6.196999136963117;49.36529187295825, 6.196999136963119;"{""coordinates"": [6.196999136963119, 49.36529187295825], ""type"": ""Point""}"
Clamecy;754000;1;229+595;51e21268-6665-11e3-afff-01f464e0362d;737368.310800001;6705318.169199999;3.4958839501489525;47.44716146290756;47.44716146290756, 3.4958839501489525;47.447161462895046, 3.4958839501489525;"{""coordinates"": [3.495883950148952, 47.447161462895046], ""type"": ""Point""}"
Marles-en-Brie;002000;1;049+845;51ed5958-6665-11e3-afff-01f464e0362d;690770.3694000021;6848857.3906;2.874492064045711;48.73977005622872;48.73977005622872, 2.874492064045711;48.73977005620607, 2.874492064045711;"{""coordinates"": [2.874492064045711, 48.73977005620607], ""type"": ""Point""}"
Villefranche-sur-Saône;830000;1;475+328;51e960fe-6665-11e3-afff-01f464e0362d;833316.9878999963;6545762.342799999;4.722688545563068;45.99850672536168;45.99850672536168, 4.722688545563068;45.998506725344924, 4.722688545563068;"{""coordinates"": [4.722688545563068, 45.998506725344924], ""type"": ""Point""}"
Port-la-Nouvelle;677000;1;424+925;51ec2a2c-6665-11e3-afff-01f464e0362d;703175.4139000028;6213595.1472;3.0389223592747485;43.021680343034966;43.021680343034966, 3.0389223592747485;43.02168034301033, 3.0389223592747485;"{""coordinates"": [3.038922359274749, 43.02168034301033], ""type"": ""Point""}"
Châteauroux;696000;1;265+305;51e32468-6665-11e3-afff-01f464e0362d;603198.7809000015;6634457.349599998;1.7306413715694644;46.803255724259074;46.803255724259074, 1.7306413715694644;46.80325572424467, 1.7306413715694633;"{""coordinates"": [1.730641371569463, 46.80325572424467], ""type"": ""Point""}"
Bagnac;720000;1;249+339;51e3acb0-6665-11e3-afff-01f464e0362d;631424.3046000004;6395763.987300001;2.1350126290939255;44.65760043921974;44.65760043921974, 2.1350126290939255;44.65760043919922, 2.135012629093925;"{""coordinates"": [2.135012629093925, 44.65760043919922], ""type"": ""Point""}"
Drulingen;167000;1;019+310;51e62b44-6665-11e3-afff-01f464e0362d;1006793.0011000037;6871585.920000002;7.184360826282413;48.87112372747309;48.87112372747309, 7.184360826282413;48.871123727451106, 7.184360826282417;"{""coordinates"": [7.184360826282417, 48.871123727451106], ""type"": ""Point""}"
Champagnole;878000;1;000+242;14df01ae-a761-11eb-97ff-01a0b2273146;922306.3321999982;6643777.124899998;5.91855354559693;46.85717996317299;46.85717996317299, 5.91855354559693;46.85717996315875, 5.918553545596932;"{""coordinates"": [5.918553545596932, 46.85717996315875], ""type"": ""Point""}"
;830000;1;523+358;51eb61ee-6665-11e3-afff-01f464e0362d;843275.6592999995;6507128.623300001;4.839697970224059;45.64867978263001;45.64867978263001, 4.839697970224059;45.648679782612255, 4.8396979702240595;"{""coordinates"": [4.839697970224059, 45.648679782612255], ""type"": ""Point""}"
Carquefou;457000;1;384+490;51e10c04-6665-11e3-afff-01f464e0362d;360411.4321999997;6695523.0174;-1.4941930271235166;47.27302032072046;47.27302032072046, -1.4941930271235166;47.273020320707445, -1.4941930271235206;"{""coordinates"": [-1.494193027123521, 47.273020320707445], ""type"": ""Point""}"
Rognac;830000;1;831+211;51efd10c-6665-11e3-afff-01f464e0362d;878576.000699997;6269041.199900001;5.207307942925348;43.49799095643545;43.49799095643545, 5.207307942925348;43.49799095641194, 5.2073079429253495;"{""coordinates"": [5.207307942925349, 43.49799095641194], ""type"": ""Point""}"
Pont-à-Mousson;090000;1;360+180;51e1e222-6665-11e3-afff-01f464e0362d;924395.8388999999;6869283.453200001;6.0606582879811;48.88442216399386;48.88442216399386, 6.0606582879811;48.88442216397195, 6.060658287981102;"{""coordinates"": [6.060658287981102, 48.88442216397195], ""type"": ""Point""}"
La Chapelle-d'Ambès;583000;1;582+775;51e85fc0-6665-11e3-afff-01f464e0362d;421947.50890000165;6435247.087099999;-0.527301857436601;44.96053393049555;44.96053393049555, -0.527301857436601;44.96053393047585, -0.5273018574366033;"{""coordinates"": [-0.527301857436603, 44.96053393047585], ""type"": ""Point""}"
Dunkerque;302506;1;006+039;51ec9d34-6665-11e3-afff-01f464e0362d;650470.7529999986;7105050.081500001;2.2954140901431805;51.03914509041913;51.03914509041913, 2.2954140901431805;51.03914509040719, 2.29541409014318;"{""coordinates"": [2.29541409014318, 51.03914509040719], ""type"": ""Point""}"
Connantre;010000;1;040+740;51e752ae-6665-11e3-afff-01f464e0362d;766433.0881000012;6847982.375999998;3.903206999805674;48.72854865797252;48.72854865797252, 3.903206999805674;48.72854865794981, 3.9032069998056746;"{""coordinates"": [3.903206999805675, 48.72854865794981], ""type"": ""Point""}"
Angers-St-Laud;515000;1;344+112;51f157ea-6665-11e3-afff-01f464e0362d;431249.10279999673;6712470.8541;-0.5682791360436913;47.45793320024893;47.45793320024893, -0.5682791360436913;47.45793320023645, -0.5682791360436945;"{""coordinates"": [-0.568279136043695, 47.45793320023645], ""type"": ""Point""}"
St-Amand-de-Vendôme;550000;1;190+250;51e37362-6665-11e3-afff-01f464e0362d;551071.1437000036;6734679.062800001;1.0142807040479476;47.695646460406834;47.695646460406834, 1.0142807040479476;47.695646460395054, 1.0142807040479458;"{""coordinates"": [1.014280704047946, 47.695646460395054], ""type"": ""Point""}"
St-Mihiel;088000;1;016+500;51f18e4c-6665-11e3-afff-01f464e0362d;885976.4532999992;6868905.969300002;5.5368675240717655;48.893273188833156;48.893273188833156, 5.5368675240717655;48.89327318881127, 5.536867524071768;"{""coordinates"": [5.536867524071768, 48.89327318881127], ""type"": ""Point""}"
Metz-Nord;180000;1;158+285;51efb52c-6665-11e3-afff-01f464e0362d;931274.5392000005;6897617.8893;6.169888089289106;49.13656536727894;49.13656536727894, 6.169888089289106;49.136565367258285, 6.169888089289108;"{""coordinates"": [6.169888089289108, 49.136565367258285], ""type"": ""Point""}"
Le Mans;561316;1;000+065;51eeb340-6665-11e3-afff-01f464e0362d;491184.41110000014;6767956.0397000015;0.20063710653949257;47.97867661663959;47.97867661663959, 0.20063710653949257;47.978676616628626, 0.20063710653949018;"{""coordinates"": [0.20063710653949, 47.978676616628626], ""type"": ""Point""}"
Cognac;579000;1;017+095;51f040d0-6665-11e3-afff-01f464e0362d;441035.5143999979;6514826.512400001;-0.3279725549804275;45.683879749607584;45.683879749607584, -0.3279725549804275;45.68387974958993, -0.3279725549804299;"{""coordinates"": [-0.32797255498043, 45.68387974958993], ""type"": ""Point""}"
Lacq;650000;1;240+693;51ed3a7e-6665-11e3-afff-01f464e0362d;406539.29460000247;6263526.622499999;-0.6226239222602455;43.4102612515562;43.4102612515562, -0.6226239222602455;43.41026125153249, -0.6226239222602471;"{""coordinates"": [-0.622623922260247, 43.41026125153249], ""type"": ""Point""}"
Bayonne;650000;1;316+518;51e85010-6665-11e3-afff-01f464e0362d;340945.73409999907;6275107.978999998;-1.438824855165017;43.48420966906585;43.48420966906585, -1.438824855165017;43.48420966904231, -1.4388248551650191;"{""coordinates"": [-1.438824855165019, 43.48420966904231], ""type"": ""Point""}"
Gerzat;790611;1;001+908;51efbbe4-6665-11e3-afff-01f464e0362d;709723.8018999994;6526698.8266;3.1252774706703836;45.83986774734297;45.83986774734297, 3.1252774706703836;45.839867747325776, 3.125277470670384;"{""coordinates"": [3.125277470670384, 45.839867747325776], ""type"": ""Point""}"
Gironcourt-Houécourt;030000;1;076+127;51e6ca00-6665-11e3-afff-01f464e0362d;915584.2846999988;6804657.237399999;5.908135545421017;48.306507113901034;48.306507113901034, 5.908135545421017;48.30650711389104, 5.908135545421019;"{""coordinates"": [5.908135545421019, 48.30650711389104], ""type"": ""Point""}"
St-Marcel-ls-Chalon;882000;1;003+558;cef85c62-dfb5-11e3-8eff-01a464e0362d;843200.6972000003;6631771.352699999;4.876767935581359;46.77075341985669;46.77075341985669, 4.876767935581359;46.77075341984217, 4.876767935581361;"{""coordinates"": [4.876767935581361, 46.77075341984217], ""type"": ""Point""}"
Dunkerque;302506;1;002+310;51f08678-6665-11e3-afff-01f464e0362d;648419.0973000005;7101898.9089;2.266645910484919;51.01071629428388;51.01071629428388, 2.266645910484919;51.010716294271816, 2.2666459104849186;"{""coordinates"": [2.266645910484919, 51.010716294271816], ""type"": ""Point""}"
Limoges-Puy-Imbert;606606;1;471+948;51ea834e-6665-11e3-afff-01f464e0362d;566256.3903999999;6532595.891199999;1.275515514959713;45.87988819558865;45.87988819558865, 1.275515514959713;45.879888195571546, 1.275515514959712;"{""coordinates"": [1.275515514959712, 45.879888195571546], ""type"": ""Point""}"
Dunkerque;302511;1;011+273;51e92cec-6665-11e3-afff-01f464e0362d;647660.7873999998;7100605.873599999;2.2560384363998587;50.99905575404744;50.99905575404744, 2.2560384363998587;50.99905575403533, 2.2560384363998582;"{""coordinates"": [2.256038436399858, 50.99905575403533], ""type"": ""Point""}"
Peynier-Rousset;947000;1;066+547;51e0e198-6665-11e3-afff-01f464e0362d;910416.6367999986;6266731.199900001;5.599674916018034;43.46849941115233;43.46849941115233, 5.599674916018034;43.46849941112875, 5.599674916018036;"{""coordinates"": [5.599674916018036, 43.46849941112875], ""type"": ""Point""}"
St-Denis;272000;1;005+064;51ef735e-6665-11e3-afff-01f464e0362d;652225.6472000033;6869699.146899998;2.348020768345329;48.92550043891995;48.92550043891995, 2.348020768345329;48.92550043889822, 2.3480207683453287;"{""coordinates"": [2.348020768345329, 48.92550043889822], ""type"": ""Point""}"
Reichstett;145000;1;007+730;51e2a1c6-6665-11e3-afff-01f464e0362d;1051945.9372999966;6848531.3851;7.779780056455394;48.64106449366835;48.64106449366835, 7.779780056455394;48.64106449364519, 7.7797800564553965;"{""coordinates"": [7.779780056455396, 48.64106449364519], ""type"": ""Point""}"
Giromagny;055000;1;442+630;51e6edf0-6665-11e3-afff-01f464e0362d;987000.6953999996;6744042.560199998;6.830539962272393;47.73411061805383;47.73411061805383, 6.830539962272393;47.73411061804217, 6.830539962272396;"{""coordinates"": [6.830539962272396, 47.73411061804217], ""type"": ""Point""}"
Rieux-Angicourt;242000;1;055+014;cef5f938-dfb5-11e3-8eff-01a464e0362d;664540.7546000034;6910659.605599999;2.5126306124041875;49.294567348859786;49.294567348859786, 2.5126306124041875;49.29456734883991, 2.512630612404187;"{""coordinates"": [2.512630612404187, 49.29456734883991], ""type"": ""Point""}"
Loire;800000;1;536+050;51ec2d6c-6665-11e3-afff-01f464e0362d;841058.1755999997;6497402.9056;4.808375448823731;45.56158643831829;45.56158643831829, 4.808375448823731;45.56158643830029, 4.808375448823732;"{""coordinates"": [4.808375448823732, 45.56158643830029], ""type"": ""Point""}"
Albens;897000;1;012+436;51e1155a-6665-11e3-afff-01f464e0362d;929007.4505999982;6525283.5088;5.94838826849119;45.78868774466194;45.78868774466194, 5.94838826849119;45.78868774464457, 5.948388268491192;"{""coordinates"": [5.948388268491192, 45.78868774464457], ""type"": ""Point""}"
Castelnau-d'Estrétefonds;640000;1;236+482;51e147c2-6665-11e3-afff-01f464e0362d;567073.4530000016;6299015.3803;1.3490098387384664;43.77764981122023;43.77764981122023, 1.3490098387384664;43.77764981119741, 1.3490098387384648;"{""coordinates"": [1.349009838738465, 43.77764981119741], ""type"": ""Point""}"
;830000;1;213+799;cef5e3aa-dfb5-11e3-8eff-01a464e0362d;783140.6933000013;6741897.4551;4.110057257458638;47.77221106296564;47.77221106296564, 4.110057257458638;47.77221106295407, 4.110057257458639;"{""coordinates"": [4.110057257458639, 47.77221106295407], ""type"": ""Point""}"
Chartres;409000;1;002+583;51e23c78-6665-11e3-afff-01f464e0362d;585298.0807000026;6817766.588300001;1.4487459608078;48.45003227643774;48.45003227643774, 1.4487459608078;48.45003227641359, 1.4487459608077986;"{""coordinates"": [1.448745960807799, 48.45003227641359], ""type"": ""Point""}"
St-Marcel-ls-Chalon;882000;1;003+558;14df2220-a761-11eb-97ff-01a0b2273146;843200.6972000003;6631771.352699999;4.876767935581359;46.77075341985669;46.77075341985669, 4.876767935581359;46.77075341984217, 4.876767935581361;"{""coordinates"": [4.876767935581361, 46.77075341984217], ""type"": ""Point""}"
Douai;259000;2;223+061;51ed20ca-6665-11e3-afff-01f464e0362d;706506.697800003;7030067.826499999;3.091330663057189;50.36825762868512;50.36825762868512, 3.091330663057189;50.36825762867029, 3.0913306630571893;"{""coordinates"": [3.091330663057189, 50.36825762867029], ""type"": ""Point""}"
Fougerolles;054000;1;102+830;cef92c16-dfb5-11e3-8eff-01a464e0362d;955032.0209999979;6759886.008099999;6.413559421097207;47.889747479041986;47.889747479041986, 6.413559421097207;47.889747479030774, 6.41355942109721;"{""coordinates"": [6.41355942109721, 47.889747479030774], ""type"": ""Point""}"
;687000;1;140+043;51dfee42-6665-11e3-afff-01f464e0362d;635378.4848000035;6752754.544199999;2.1355931511259993;47.872001923796034;47.872001923796034, 2.1355931511259993;47.87200192378477, 2.135593151125999;"{""coordinates"": [2.135593151125999, 47.87200192378477], ""type"": ""Point""}"
Savenay;515000;1;468+607;51edc1f2-6665-11e3-afff-01f464e0362d;327231.3953000009;6706566.036699999;-1.9413462262807246;47.35442064111058;47.35442064111058, -1.9413462262807246;47.3544206410978, -1.9413462262807286;"{""coordinates"": [-1.941346226280729, 47.3544206410978], ""type"": ""Point""}"
Émerainville-Pontault-Combault;001606;1;001+040;51eea36c-6665-11e3-afff-01f464e0362d;671503.4105999991;6857207.604200002;2.611937573916496;48.814306761421285;48.814306761421285, 2.611937573916496;48.81430676139902, 2.6119375739164954;"{""coordinates"": [2.611937573916495, 48.81430676139902], ""type"": ""Point""}"
La Chapelle-du-Chêne;508000;1;357+175;51f2456c-6665-11e3-afff-01f464e0362d;452188.6665999964;6753831.755399998;-0.3136283530724968;47.838076866148015;47.838076866148015, -0.3136283530724968;47.83807686613665, -0.3136283530724992;"{""coordinates"": [-0.313628353072499, 47.83807686613665], ""type"": ""Point""}"
Sarralbe;097000;1;080+140;51ef7a22-6665-11e3-afff-01f464e0362d;994645.6291000023;6883513.796799999;7.027264956774152;48.98391917479107;48.98391917479107, 7.027264956774152;48.983919174769646, 7.0272649567741565;"{""coordinates"": [7.027264956774157, 48.983919174769646], ""type"": ""Point""}"
;314611;1;000+274;cef9117c-dfb5-11e3-8eff-01a464e0362d;620054.4390999973;7096409.972199999;1.864537833725511;50.958476326789025;50.958476326789025, 1.864537833725511;50.95847632677673, 1.8645378337255103;"{""coordinates"": [1.86453783372551, 50.95847632677673], ""type"": ""Point""}"
Grenoble;905000;1;126+640;51ee9220-6665-11e3-afff-01f464e0362d;910761.553199999;6461155.263;5.685600264085853;45.21746291271653;45.21746291271653, 5.685600264085853;45.21746291269754, 5.6856002640858545;"{""coordinates"": [5.685600264085855, 45.21746291269754], ""type"": ""Point""}"
Alland'huy;210000;1;005+625;51e92b42-6665-11e3-afff-01f464e0362d;812074.2943999991;6935870.918400001;4.547015906705724;49.51229064744926;49.51229064744926, 4.547015906705724;49.512290647430454, 4.547015906705726;"{""coordinates"": [4.547015906705726, 49.512290647430454], ""type"": ""Point""}"
Bourges;690000;1;231+997;51f0e942-6665-11e3-afff-01f464e0362d;653272.9976999983;6666291.331300002;2.383969449376005;47.09523816167656;47.09523816167656, 2.383969449376005;47.09523816166303, 2.3839694493760044;"{""coordinates"": [2.383969449376004, 47.09523816166303], ""type"": ""Point""}"
Corbehem;272000;1;211+835;51f214d4-6665-11e3-afff-01f464e0362d;702739.7672000006;7027189.858100001;3.038436839638246;50.34244748151518;50.34244748151518, 3.038436839638246;50.34244748150022, 3.038436839638246;"{""coordinates"": [3.038436839638246, 50.34244748150022], ""type"": ""Point""}"
Colmar;115000;1;065+790;51efab24-6665-11e3-afff-01f464e0362d;1023553.4944000021;6783619.694600001;7.346526935783385;48.07278917674423;48.07278917674423, 7.346526935783385;48.072789176733544, 7.3465269357833884;"{""coordinates"": [7.346526935783388, 48.072789176733544], ""type"": ""Point""}"
Grande-Synthe;304000;1;008+390;51e8e20c-6665-11e3-afff-01f464e0362d;650053.1567000002;7100249.039299998;2.2900878452492033;50.996052892218295;50.996052892218295, 2.2900878452492033;50.99605289220617, 2.290087845249203;"{""coordinates"": [2.290087845249203, 50.99605289220617], ""type"": ""Point""}"
Boussens;650000;1;067+644;51e1adf0-6665-11e3-afff-01f464e0362d;534371.7391000018;6231306.639199998;0.9646796352921003;43.1617872482468;43.1617872482468, 0.9646796352921003;43.1617872482225, 0.9646796352920988;"{""coordinates"": [0.964679635292099, 43.1617872482225], ""type"": ""Point""}"
Villers-Cotterêts;229000;1;076+529;51f0d3a8-6665-11e3-afff-01f464e0362d;706267.6589000002;6905011.570700001;3.086062249944121;49.24474669648583;49.24474669648583, 3.086062249944121;49.24474669646571, 3.086062249944121;"{""coordinates"": [3.086062249944121, 49.24474669646571], ""type"": ""Point""}"
Tourcoing;268000;1;277+051;51e20b9c-6665-11e3-afff-01f464e0362d;711538.1538999975;7067977.707199998;3.163052868294766;50.70844474496337;50.70844474496337, 3.163052868294766;50.70844474495002, 3.163052868294766;"{""coordinates"": [3.163052868294766, 50.70844474495002], ""type"": ""Point""}"
Arques-la-Bataille;330000;2;159+665;51e67556-6665-11e3-afff-01f464e0362d;567306.8453999981;6976589.564800002;1.155338743260326;49.87410224505232;49.87410224505232, 1.155338743260326;49.874102245035225, 1.1553387432603248;"{""coordinates"": [1.155338743260325, 49.874102245035225], ""type"": ""Point""}"
Dijon-Porte-d'Ouche-Perrigny;860000;1;319+187;51ee57fc-6665-11e3-afff-01f464e0362d;853800.383100003;6688843.794399999;5.034898735391193;47.28207196140043;47.28207196140043, 5.034898735391193;47.28207196138744, 5.034898735391195;"{""coordinates"": [5.034898735391195, 47.28207196138744], ""type"": ""Point""}"
